Unnamed: 0,dgl_id,_label,name,code,lineNumber,columnNumber,lineNumberEnd,columnNumberEnd,controlStructureType,order,fullName,typeFullName,local_type,local_block,node_label,node_id,vuln,graph_id
5815581,37,CALL,<operator>.indirectFieldAccess,polyline->pt,18,33.0,,,,1.0,,<empty>,,,CALL_18.0: polyline->pt,40,0.0,71833
5815582,38,CALL,<operator>.assignment,point = 1,20,12.0,,,,1.0,,<empty>,,,CALL_20.0: point = 1,55,0.0,71833
5815583,39,IDENTIFIER,polyline,polyline,23,37.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_23.0: polyline,72,0.0,71833
5815584,40,METHOD,<global>,<global>,1,,31.0,,,1.0,/work/LAS/weile-lab/benjis/linevd/storage/processed/bigvul/before/71833.c:<global>,,,,METHOD_1.0: <global>,5,0.0,71833
5815585,41,IDENTIFIER,polyline,polyline,20,31.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_20.0: polyline,61,0.0,71833
5815586,42,IDENTIFIER,polyline,polyline,24,37.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_24.0: polyline,80,0.0,71833
5815587,43,IDENTIFIER,polyline,polyline,19,33.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_19.0: polyline,49,0.0,71833
5815588,44,IDENTIFIER,polyline,polyline,6,15.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_6.0: polyline,21,0.0,71833
5815589,45,IDENTIFIER,polyline,polyline,3,7.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_3.0: polyline,14,0.0,71833
5815590,46,IDENTIFIER,polyline,polyline,14,25.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_14.0: polyline,31,0.0,71833
5815591,47,IDENTIFIER,polyline,polyline,18,33.0,,,,1.0,,wmfPolyLine_t,,,IDENTIFIER_18.0: polyline,41,0.0,71833
5815592,48,CALL,<operator>.postIncrement,point++,20,48.0,,,,3.0,,<empty>,,,CALL_20.0: point++,63,0.0,71833
5815593,49,RETURN,,return;,4,5.0,,,,1.0,,,,,RETURN_4.0: return;,18,0.0,71833
5815594,50,IDENTIFIER,point,point,23,50.0,,,,2.0,,int,,,IDENTIFIER_23.0: point,74,0.0,71833
5815595,51,IDENTIFIER,point,point,20,12.0,,,,1.0,,int,,,IDENTIFIER_20.0: point,56,0.0,71833
5815596,52,IDENTIFIER,point,point,24,50.0,,,,2.0,,int,,,IDENTIFIER_24.0: point,82,0.0,71833
5815597,53,IDENTIFIER,point,point,20,23.0,,,,1.0,,int,,,IDENTIFIER_20.0: point,59,0.0,71833
5815598,54,FIELD_IDENTIFIER,,count,20,41.0,,,,2.0,,,,,FIELD_IDENTIFIER_20.0: count,62,0.0,71833
5815599,55,IDENTIFIER,point,point,20,48.0,,,,1.0,,int,,,IDENTIFIER_20.0: point,64,0.0,71833
5815600,56,FIELD_IDENTIFIER,,count,3,17.0,,,,2.0,,,,,FIELD_IDENTIFIER_3.0: count,15,0.0,71833
5815601,57,UNKNOWN,,void,29,8.0,,,,1.0,,<empty>,,,UNKNOWN_29.0: void,87,0.0,71833
5815602,58,UNKNOWN,,void,12,8.0,,,,1.0,,<empty>,,,UNKNOWN_12.0: void,25,0.0,71833
5815603,59,METHOD_RETURN,,void,1,1.0,,,,4.0,,void,,,METHOD_RETURN_1.0: void,90,0.0,71833
5815604,60,IDENTIFIER,API,API,14,20.0,,,,1.0,,wmfAPI,,,IDENTIFIER_14.0: API,29,0.0,71833
5815605,61,METHOD_RETURN,,RET,-1,,,,,2.0,,ANY,,,METHOD_RETURN_: RET,92,0.0,71833
5815606,62,FIELD_IDENTIFIER,,pt,24,47.0,,,,2.0,,,,,FIELD_IDENTIFIER_24.0: pt,81,0.0,71833
5815607,63,FIELD_IDENTIFIER,,pt,19,43.0,,,,2.0,,,,,FIELD_IDENTIFIER_19.0: pt,50,0.0,71833
5815608,64,FIELD_IDENTIFIER,,pt,18,43.0,,,,2.0,,,,,FIELD_IDENTIFIER_18.0: pt,42,0.0,71833
5815609,65,FIELD_IDENTIFIER,,dc,14,35.0,,,,2.0,,,,,FIELD_IDENTIFIER_14.0: dc,32,0.0,71833
5815610,66,FIELD_IDENTIFIER,,pt,23,47.0,,,,2.0,,,,,FIELD_IDENTIFIER_23.0: pt,73,0.0,71833
5815611,67,LITERAL,,1,20,20.0,,,,2.0,,int,,,LITERAL_20.0: 1,57,0.0,71833
5815612,68,FIELD_IDENTIFIER,,y,24,57.0,,,,2.0,,,,,FIELD_IDENTIFIER_24.0: y,83,0.0,71833
5815613,69,FIELD_IDENTIFIER,,x,18,49.0,,,,2.0,,,,,FIELD_IDENTIFIER_18.0: x,44,0.0,71833
5815614,70,FIELD_IDENTIFIER,,y,19,49.0,,,,2.0,,,,,FIELD_IDENTIFIER_19.0: y,52,0.0,71833
5815615,71,LITERAL,,0,19,46.0,,,,2.0,,int,,,LITERAL_19.0: 0,51,0.0,71833
5815616,72,FIELD_IDENTIFIER,,x,23,57.0,,,,2.0,,,,,FIELD_IDENTIFIER_23.0: x,75,0.0,71833
5815617,73,LITERAL,,0,18,46.0,,,,2.0,,int,,,LITERAL_18.0: 0,43,0.0,71833
5815618,74,LITERAL,,2,3,26.0,,,,2.0,,int,,,LITERAL_3.0: 2,16,0.0,71833
6195884,0,CALL,<operator>.logicalOr,"memcmp(val, ""http"", 4U) == 0 ||
		   memcmp(val, ""ftp"", 3U) == 0",44,13.0,,,,1.0,,<empty>,,,"CALL_44.0: memcmp(val, ""http"", 4U) == 0 ||
		   memcmp(val, ""ftp"", 3U) == 0",136,0.0,74913
6195885,1,CALL,<operator>.equals,"(val = xmemmem(buf, bsz, _key, sizeof(_key) - 1U)) == NULL",7,6.0,,,,1.0,,<empty>,,,"CALL_7.0: (val = xmemmem(buf, bsz, _key, sizeof(_key) - 1U)) == NULL",26,0.0,74913
6195886,2,CALL,<operator>.equals,"(eol = _warc_find_eol(val, buf + bsz - val)) == NULL",13,6.0,,,,1.0,,<empty>,,,"CALL_13.0: (eol = _warc_find_eol(val, buf + bsz - val)) == NULL",48,0.0,74913
6195887,3,CALL,<operator>.equals,"(uri = xmemmem(val, eol - val, ""://"", 3U)) == NULL",22,6.0,,,,1.0,,<empty>,,,"CALL_22.0: (uri = xmemmem(val, eol - val, ""://"", 3U)) == NULL",79,0.0,74913
6195888,4,CALL,<operator>.assignment,"val = xmemmem(buf, bsz, _key, sizeof(_key) - 1U)",7,7.0,,,,1.0,,<empty>,,,"CALL_7.0: val = xmemmem(buf, bsz, _key, sizeof(_key) - 1U)",27,0.0,74913
6195889,5,METHOD,_warc_rduri,"ANY _warc_rduri (const char *buf,size_t bsz)",1,1.0,55.0,1.0,,1.0,_warc_rduri,,,,"METHOD_1.0: ANY _warc_rduri (const char *buf,size_t bsz)",7,0.0,74913
6195890,6,CALL,<operator>.assignment,"eol = _warc_find_eol(val, buf + bsz - val)",13,7.0,,,,1.0,,<empty>,,,"CALL_13.0: eol = _warc_find_eol(val, buf + bsz - val)",49,0.0,74913
6195891,7,CALL,<operator>.logicalAnd,val < eol && (*val == ' ' || *val == '\t'),18,9.0,,,,1.0,,<empty>,,,CALL_18.0: val < eol && (*val == ' ' || *val == '\t'),63,0.0,74913
6195892,8,CALL,xmemmem,"xmemmem(buf, bsz, _key, sizeof(_key) - 1U)",7,13.0,,,,2.0,,<empty>,,,"CALL_7.0: xmemmem(buf, bsz, _key, sizeof(_key) - 1U)",29,0.0,74913
6195893,9,CALL,<operator>.assignment,"uri = xmemmem(val, eol - val, ""://"", 3U)",22,7.0,,,,1.0,,<empty>,,,"CALL_22.0: uri = xmemmem(val, eol - val, ""://"", 3U)",80,0.0,74913
6195894,10,CALL,_warc_find_eol,"_warc_find_eol(val, buf + bsz - val)",13,13.0,,,,2.0,,<empty>,,,"CALL_13.0: _warc_find_eol(val, buf + bsz - val)",51,0.0,74913
6195895,11,CALL,xmemmem,"xmemmem(val, eol - val, ""://"", 3U)",22,13.0,,,,2.0,,<empty>,,,"CALL_22.0: xmemmem(val, eol - val, ""://"", 3U)",82,0.0,74913
6195896,12,CALL,<operator>.assignment,"_key[] = ""\r\nWARC-Target-URI:""",3,20.0,,,,2.0,,<empty>,,,"CALL_3.0: _key[] = ""\r\nWARC-Target-URI:""",12,0.0,74913
6195897,13,CALL,<operator>.equals,"memcmp(val, ""http"", 4U) == 0",44,13.0,,,,1.0,,<empty>,,,"CALL_44.0: memcmp(val, ""http"", 4U) == 0",137,0.0,74913
6195898,14,CALL,<operator>.equals,"memcmp(val, ""file"", 4U) == 0",41,6.0,,,,1.0,,<empty>,,,"CALL_41.0: memcmp(val, ""file"", 4U) == 0",126,0.0,74913
6195899,15,CALL,<operator>.logicalOr,*val == ' ' || *val == '\t',18,23.0,,,,2.0,,<empty>,,,CALL_18.0: *val == ' ' || *val == '\t',67,0.0,74913
6195900,16,CALL,<operator>.equals,"memcmp(val, ""ftp"", 3U) == 0",45,6.0,,,,2.0,,<empty>,,,"CALL_45.0: memcmp(val, ""ftp"", 3U) == 0",143,0.0,74913
6195901,17,CALL,isspace,isspace((unsigned char)*p),29,7.0,,,,1.0,,<empty>,,,CALL_29.0: isspace((unsigned char)*p),105,0.0,74913
6195902,18,CALL,<operator>.logicalAnd,uri < eol && *uri++ != '/',47,10.0,,,,1.0,,<empty>,,,CALL_47.0: uri < eol && *uri++ != '/',151,0.0,74913
6195903,19,CALL,<operator>.assignmentPlus,val += sizeof(_key) - 1U,12,2.0,,,,10.0,,<empty>,,,CALL_12.0: val += sizeof(_key) - 1U,41,0.0,74913
6195904,20,CALL,memcmp,"memcmp(val, ""http"", 4U)",44,13.0,,,,1.0,,<empty>,,,"CALL_44.0: memcmp(val, ""http"", 4U)",138,0.0,74913
6195905,21,CALL,memcmp,"memcmp(val, ""file"", 4U)",41,6.0,,,,1.0,,<empty>,,,"CALL_41.0: memcmp(val, ""file"", 4U)",127,0.0,74913
6195906,22,LITERAL,,"""\r\nWARC-Target-URI:""",3,29.0,,,,2.0,,char,,,"LITERAL_3.0: ""\r\nWARC-Target-URI:""",14,0.0,74913
6195907,23,CALL,memcmp,"memcmp(val, ""ftp"", 3U)",45,6.0,,,,1.0,,<empty>,,,"CALL_45.0: memcmp(val, ""ftp"", 3U)",144,0.0,74913
6195908,24,CALL,<operator>.assignment,res.len = eol - uri,53,2.0,,,,19.0,,<empty>,,,CALL_53.0: res.len = eol - uri,169,0.0,74913
6195909,25,CALL,<operator>.cast,(unsigned char)*p,29,15.0,,,,1.0,,<empty>,,,CALL_29.0: (unsigned char)*p,106,0.0,74913
6195910,26,CALL,<operator>.subtraction,sizeof(_key) - 1U,12,9.0,,,,2.0,,<empty>,,,CALL_12.0: sizeof(_key) - 1U,43,0.0,74913
6195911,27,CALL,<operator>.subtraction,sizeof(_key) - 1U,7,37.0,,,,4.0,,<empty>,,,CALL_7.0: sizeof(_key) - 1U,33,0.0,74913
6195912,28,CALL,<operator>.assignment,"res = {0U, NULL}",5,16.0,,,,8.0,,<empty>,,,"CALL_5.0: res = {0U, NULL}",20,0.0,74913
6195913,29,CALL,<operator>.lessThan,uri < (val + 3U),34,6.0,,,,1.0,,<empty>,,,CALL_34.0: uri < (val + 3U),114,0.0,74913
6195914,30,CALL,<operator>.subtraction,buf + bsz - val,13,33.0,,,,2.0,,<empty>,,,CALL_13.0: buf + bsz - val,53,0.0,74913
6195915,31,CALL,<operator>.notEquals,*uri++ != '/',47,23.0,,,,2.0,,<empty>,,,CALL_47.0: *uri++ != '/',155,0.0,74913
6195916,32,CALL,<operator>.assignment,res.str = uri,52,2.0,,,,18.0,,<empty>,,,CALL_52.0: res.str = uri,164,0.0,74913
6195917,33,UNKNOWN,,unsigned char,29,16.0,,,,1.0,,<empty>,,,UNKNOWN_29.0: unsigned char,107,0.0,74913
6195918,34,CALL,<operator>.equals,*val == '\t',18,38.0,,,,2.0,,<empty>,,,CALL_18.0: *val == '\t',72,0.0,74913
6195919,35,CALL,<operator>.sizeOf,sizeof(_key),12,9.0,,,,1.0,,<empty>,,,CALL_12.0: sizeof(_key),44,0.0,74913
6195920,36,CALL,<operator>.sizeOf,sizeof(_key),7,37.0,,,,1.0,,<empty>,,,CALL_7.0: sizeof(_key),34,0.0,74913
6195921,37,RETURN,,return res;,50,3.0,,,,1.0,,,,,RETURN_50.0: return res;,162,0.0,74913
6195922,38,RETURN,,return res;,9,3.0,,,,1.0,,,,,RETURN_9.0: return res;,39,0.0,74913
6195923,39,RETURN,,return res;,54,2.0,,,,20.0,,,,,RETURN_54.0: return res;,176,0.0,74913
6195924,40,RETURN,,return res;,35,3.0,,,,1.0,,,,,RETURN_35.0: return res;,120,0.0,74913
6195925,41,RETURN,,return res;,15,3.0,,,,1.0,,,,,RETURN_15.0: return res;,60,0.0,74913
6195926,42,CALL,<operator>.equals,*val == ' ',18,23.0,,,,1.0,,<empty>,,,CALL_18.0: *val == ' ',68,0.0,74913
6195927,43,RETURN,,return res;,30,4.0,,,,1.0,,,,,RETURN_30.0: return res;,111,0.0,74913
6195928,44,RETURN,,return res;,24,3.0,,,,1.0,,,,,RETURN_24.0: return res;,91,0.0,74913
6195929,45,CALL,<operator>.arrayInitializer,"{0U, NULL}",5,22.0,,,,2.0,,<empty>,,,"CALL_5.0: {0U, NULL}",22,0.0,74913
6195930,46,CALL,<operator>.assignmentPlus,uri += 3U,38,2.0,,,,16.0,,<empty>,,,CALL_38.0: uri += 3U,122,0.0,74913
6195931,47,CALL,<operator>.subtraction,eol - uri,53,12.0,,,,2.0,,<empty>,,,CALL_53.0: eol - uri,173,0.0,74913
6195932,48,CALL,<operator>.subtraction,eol - val,22,26.0,,,,2.0,,<empty>,,,CALL_22.0: eol - val,84,0.0,74913
6195933,49,CALL,<operator>.addition,buf + bsz,13,33.0,,,,1.0,,<empty>,,,CALL_13.0: buf + bsz,54,0.0,74913
6195934,50,CALL,<operator>.lessThan,uri < eol,47,10.0,,,,1.0,,<empty>,,,CALL_47.0: uri < eol,152,0.0,74913
6195935,51,CALL,<operator>.lessThan,val < eol,18,9.0,,,,1.0,,<empty>,,,CALL_18.0: val < eol,64,0.0,74913
6195936,52,CALL,<operator>.addition,val + 3U,34,13.0,,,,2.0,,<empty>,,,CALL_34.0: val + 3U,116,0.0,74913
6195937,53,METHOD,<global>,<global>,1,,55.0,,,1.0,/work/LAS/weile-lab/benjis/linevd/storage/processed/bigvul/before/74913.c:<global>,,,,METHOD_1.0: <global>,5,0.0,74913
6195938,54,CALL,<operator>.fieldAccess,res.len,53,2.0,,,,1.0,,<empty>,,,CALL_53.0: res.len,170,0.0,74913
6195939,55,CALL,<operator>.fieldAccess,res.str,52,2.0,,,,1.0,,<empty>,,,CALL_52.0: res.str,165,0.0,74913
6195940,56,CALL,<operator>.lessThan,p < eol,28,16.0,,,,2.0,,<empty>,,,CALL_28.0: p < eol,98,0.0,74913
6195941,57,CALL,<operator>.assignment,p = val,28,7.0,,,,1.0,,<empty>,,,CALL_28.0: p = val,95,0.0,74913
6195942,58,CALL,<operator>.indirection,*uri++,47,23.0,,,,1.0,,<empty>,,,CALL_47.0: *uri++,156,0.0,74913
6195943,59,LITERAL,,"""file""",41,18.0,,,,2.0,,char,,,"LITERAL_41.0: ""file""",129,0.0,74913
6195944,60,LITERAL,,"""http""",44,25.0,,,,2.0,,char,,,"LITERAL_44.0: ""http""",140,0.0,74913
6195945,61,LITERAL,,"""://""",22,37.0,,,,3.0,,char,,,"LITERAL_22.0: ""://""",87,0.0,74913
6195946,62,CALL,<operator>.postIncrement,uri++,47,24.0,,,,1.0,,<empty>,,,CALL_47.0: uri++,157,0.0,74913
6195947,63,LITERAL,,"""ftp""",45,18.0,,,,2.0,,char,,,"LITERAL_45.0: ""ftp""",146,0.0,74913
6195948,64,CALL,<operator>.preIncrement,++val,19,3.0,,,,2.0,,<empty>,,,CALL_19.0: ++val,76,0.0,74913
6195949,65,CALL,<operator>.indirection,*val,18,23.0,,,,1.0,,<empty>,,,CALL_18.0: *val,69,0.0,74913
6195950,66,IDENTIFIER,,,7,60.0,,,,2.0,,ANY,,,IDENTIFIER_7.0: NULL,37,0.0,74913
6195951,67,CALL,<operator>.indirection,*val,18,38.0,,,,1.0,,<empty>,,,CALL_18.0: *val,73,0.0,74913
6195952,68,IDENTIFIER,_key,_key,12,16.0,,,,1.0,,char[],,,IDENTIFIER_12.0: _key,45,0.0,74913
6195953,69,LITERAL,,'\t',18,46.0,,,,2.0,,char,,,LITERAL_18.0: '\t',75,0.0,74913
6195954,70,IDENTIFIER,,,22,52.0,,,,2.0,,ANY,,,IDENTIFIER_22.0: NULL,89,0.0,74913
6195955,71,IDENTIFIER,_key,_key,7,44.0,,,,1.0,,char[],,,IDENTIFIER_7.0: _key,35,0.0,74913
6195956,72,IDENTIFIER,_key,_key,7,31.0,,,,3.0,,char[],,,IDENTIFIER_7.0: _key,32,0.0,74913
6195957,73,IDENTIFIER,,,5,27.0,,,,2.0,,ANY,,,IDENTIFIER_5.0: NULL,24,0.0,74913
6195958,74,IDENTIFIER,_key,_key,3,20.0,,,,1.0,,char[],,,IDENTIFIER_3.0: _key,13,0.0,74913
6195959,75,IDENTIFIER,,,13,54.0,,,,2.0,,ANY,,,IDENTIFIER_13.0: NULL,58,0.0,74913
6195960,76,IDENTIFIER,res,res,50,10.0,,,,1.0,,warc_string_t,,,IDENTIFIER_50.0: res,163,0.0,74913
6195961,77,IDENTIFIER,res,res,52,2.0,,,,1.0,,warc_string_t,,,IDENTIFIER_52.0: res,166,0.0,74913
6195962,78,IDENTIFIER,eol,eol,53,12.0,,,,1.0,,char,,,IDENTIFIER_53.0: eol,174,0.0,74913
6195963,79,IDENTIFIER,uri,uri,53,18.0,,,,2.0,,char,,,IDENTIFIER_53.0: uri,175,0.0,74913
6195964,80,FIELD_IDENTIFIER,,str,52,6.0,,,,2.0,,,,,FIELD_IDENTIFIER_52.0: str,167,0.0,74913
6195965,81,LITERAL,,'/',47,33.0,,,,2.0,,char,,,LITERAL_47.0: '/',159,0.0,74913
6195966,82,IDENTIFIER,res,res,53,2.0,,,,1.0,,warc_string_t,,,IDENTIFIER_53.0: res,171,0.0,74913
6195967,83,METHOD_RETURN,,RET,-1,,,,,2.0,,ANY,,,METHOD_RETURN_: RET,180,0.0,74913
6195968,84,METHOD_RETURN,,ANY,1,1.0,,,,4.0,,ANY,,,METHOD_RETURN_1.0: ANY,178,0.0,74913
6195969,85,FIELD_IDENTIFIER,,len,53,6.0,,,,2.0,,,,,FIELD_IDENTIFIER_53.0: len,172,0.0,74913
6195970,86,IDENTIFIER,res,res,54,9.0,,,,1.0,,warc_string_t,,,IDENTIFIER_54.0: res,177,0.0,74913
6195971,87,IDENTIFIER,uri,uri,52,12.0,,,,2.0,,char,,,IDENTIFIER_52.0: uri,168,0.0,74913
6195972,88,IDENTIFIER,uri,uri,47,24.0,,,,1.0,,char,,,IDENTIFIER_47.0: uri,158,0.0,74913
6195973,89,IDENTIFIER,bsz,bsz,13,39.0,,,,2.0,,size_t,,,IDENTIFIER_13.0: bsz,56,0.0,74913
6195974,90,IDENTIFIER,val,val,22,21.0,,,,1.0,,char,,,IDENTIFIER_22.0: val,83,0.0,74913
6195975,91,IDENTIFIER,uri,uri,22,7.0,,,,1.0,,char,,,IDENTIFIER_22.0: uri,81,0.0,74913
6195976,92,IDENTIFIER,val,val,19,5.0,,,,1.0,,char,,,IDENTIFIER_19.0: val,77,0.0,74913
6195977,93,IDENTIFIER,val,val,18,39.0,,,,1.0,,char,,,IDENTIFIER_18.0: val,74,0.0,74913
6195978,94,LITERAL,,' ',18,31.0,,,,2.0,,char,,,LITERAL_18.0: ' ',71,0.0,74913
6195979,95,IDENTIFIER,val,val,18,24.0,,,,1.0,,char,,,IDENTIFIER_18.0: val,70,0.0,74913
6195980,96,IDENTIFIER,eol,eol,18,15.0,,,,2.0,,char,,,IDENTIFIER_18.0: eol,66,0.0,74913
6195981,97,IDENTIFIER,val,val,18,9.0,,,,1.0,,char,,,IDENTIFIER_18.0: val,65,0.0,74913
6195982,98,IDENTIFIER,res,res,15,10.0,,,,1.0,,warc_string_t,,,IDENTIFIER_15.0: res,61,0.0,74913
6195983,99,IDENTIFIER,val,val,13,45.0,,,,2.0,,char,,,IDENTIFIER_13.0: val,57,0.0,74913
6195984,100,IDENTIFIER,buf,buf,13,33.0,,,,1.0,,char,,,IDENTIFIER_13.0: buf,55,0.0,74913
6195985,101,IDENTIFIER,val,val,22,32.0,,,,2.0,,char,,,IDENTIFIER_22.0: val,86,0.0,74913
6195986,102,IDENTIFIER,val,val,13,28.0,,,,1.0,,char,,,IDENTIFIER_13.0: val,52,0.0,74913
6195987,103,IDENTIFIER,eol,eol,13,7.0,,,,1.0,,char,,,IDENTIFIER_13.0: eol,50,0.0,74913
6195988,104,IDENTIFIER,val,val,12,2.0,,,,1.0,,char,,,IDENTIFIER_12.0: val,42,0.0,74913
6195989,105,IDENTIFIER,res,res,9,10.0,,,,1.0,,warc_string_t,,,IDENTIFIER_9.0: res,40,0.0,74913
6195990,106,IDENTIFIER,bsz,bsz,7,26.0,,,,2.0,,size_t,,,IDENTIFIER_7.0: bsz,31,0.0,74913
6195991,107,IDENTIFIER,buf,buf,7,21.0,,,,1.0,,char,,,IDENTIFIER_7.0: buf,30,0.0,74913
6195992,108,IDENTIFIER,val,val,7,7.0,,,,1.0,,char,,,IDENTIFIER_7.0: val,28,0.0,74913
6195993,109,IDENTIFIER,res,res,5,16.0,,,,1.0,,warc_string_t,,,IDENTIFIER_5.0: res,21,0.0,74913
6195994,110,IDENTIFIER,eol,eol,47,16.0,,,,2.0,,char,,,IDENTIFIER_47.0: eol,154,0.0,74913
6195995,111,IDENTIFIER,eol,eol,22,26.0,,,,1.0,,char,,,IDENTIFIER_22.0: eol,85,0.0,74913
6195996,112,IDENTIFIER,res,res,24,10.0,,,,1.0,,warc_string_t,,,IDENTIFIER_24.0: res,92,0.0,74913
6195997,113,IDENTIFIER,uri,uri,34,6.0,,,,1.0,,char,,,IDENTIFIER_34.0: uri,115,0.0,74913
6195998,114,IDENTIFIER,uri,uri,47,10.0,,,,1.0,,char,,,IDENTIFIER_47.0: uri,153,0.0,74913
6195999,115,IDENTIFIER,val,val,45,13.0,,,,1.0,,char,,,IDENTIFIER_45.0: val,145,0.0,74913
6196000,116,IDENTIFIER,val,val,44,20.0,,,,1.0,,char,,,IDENTIFIER_44.0: val,139,0.0,74913
6196001,117,IDENTIFIER,val,val,41,13.0,,,,1.0,,char,,,IDENTIFIER_41.0: val,128,0.0,74913
6196002,118,IDENTIFIER,res,res,35,10.0,,,,1.0,,warc_string_t,,,IDENTIFIER_35.0: res,121,0.0,74913
6196003,119,IDENTIFIER,val,val,34,13.0,,,,1.0,,char,,,IDENTIFIER_34.0: val,117,0.0,74913
6196004,120,IDENTIFIER,uri,uri,38,2.0,,,,1.0,,char,,,IDENTIFIER_38.0: uri,123,0.0,74913
6196005,121,CALL,<operator>.postIncrement,p++,28,25.0,,,,3.0,,<empty>,,,CALL_28.0: p++,101,0.0,74913
6196006,122,IDENTIFIER,res,res,30,11.0,,,,1.0,,warc_string_t,,,IDENTIFIER_30.0: res,112,0.0,74913
6196007,123,IDENTIFIER,val,val,28,11.0,,,,2.0,,char,,,IDENTIFIER_28.0: val,97,0.0,74913
6196008,124,IDENTIFIER,eol,eol,28,20.0,,,,2.0,,char,,,IDENTIFIER_28.0: eol,100,0.0,74913
6196009,125,LITERAL,,4U,41,26.0,,,,3.0,,unsigned int,,,LITERAL_41.0: 4U,130,0.0,74913
6196010,126,CALL,<operator>.indirection,*p,29,30.0,,,,2.0,,<empty>,,,CALL_29.0: *p,108,0.0,74913
6196011,127,LITERAL,,3U,34,19.0,,,,2.0,,unsigned int,,,LITERAL_34.0: 3U,118,0.0,74913
6196012,128,LITERAL,,3U,38,9.0,,,,2.0,,unsigned int,,,LITERAL_38.0: 3U,124,0.0,74913
6196013,129,LITERAL,,4U,44,33.0,,,,3.0,,unsigned int,,,LITERAL_44.0: 4U,141,0.0,74913
6196014,130,LITERAL,,0U,5,23.0,,,,1.0,,unsigned int,,,LITERAL_5.0: 0U,23,0.0,74913
6196015,131,LITERAL,,1U,7,52.0,,,,2.0,,unsigned int,,,LITERAL_7.0: 1U,36,0.0,74913
6196016,132,LITERAL,,3U,45,25.0,,,,3.0,,unsigned int,,,LITERAL_45.0: 3U,147,0.0,74913
6196017,133,LITERAL,,1U,12,24.0,,,,2.0,,unsigned int,,,LITERAL_12.0: 1U,46,0.0,74913
6196018,134,LITERAL,,3U,22,44.0,,,,4.0,,unsigned int,,,LITERAL_22.0: 3U,88,0.0,74913
6196019,135,LITERAL,,0,45,32.0,,,,2.0,,int,,,LITERAL_45.0: 0,148,0.0,74913
6196020,136,LITERAL,,0,44,40.0,,,,2.0,,int,,,LITERAL_44.0: 0,142,0.0,74913
6196021,137,IDENTIFIER,p,p,28,25.0,,,,1.0,,char,,,IDENTIFIER_28.0: p,102,0.0,74913
6196022,138,IDENTIFIER,p,p,29,31.0,,,,1.0,,char,,,IDENTIFIER_29.0: p,109,0.0,74913
6196023,139,IDENTIFIER,p,p,28,16.0,,,,1.0,,char,,,IDENTIFIER_28.0: p,99,0.0,74913
6196024,140,IDENTIFIER,p,p,28,7.0,,,,1.0,,char,,,IDENTIFIER_28.0: p,96,0.0,74913
6196025,141,LITERAL,,0,41,33.0,,,,2.0,,int,,,LITERAL_41.0: 0,131,0.0,74913
6408652,0,RETURN,,"return (ofproto->ofproto_class->get_stp_port_stats
            ? ofproto->ofproto_class->get_stp_port_stats(ofport, s)
            : EOPNOTSUPP);",11,5.0,,,,4.0,,,,,"RETURN_11.0: return (ofproto->ofproto_class->get_stp_port_stats
            ? ofproto->ofproto_class->get_stp_port_stats(ofport, s)
            : EOPNOTSUPP);",25,0.0,77356
6408653,1,CALL,<operator>.conditional,"ofproto->ofproto_class->get_stp_port_stats
            ? ofproto->ofproto_class->get_stp_port_stats(ofport, s)
            : EOPNOTSUPP",11,13.0,,,,1.0,,<empty>,,,"CALL_11.0: ofproto->ofproto_class->get_stp_port_stats
            ? ofproto->ofproto_class->get_stp_port_stats(ofport, s)
            : EOPNOTSUPP",26,0.0,77356
6408654,2,UNKNOWN,,"VLOG_WARN_RL(&rl, ""%s: cannot get STP stats on nonexistent ""
                     ""port %""PRIu32, ofproto->name, ofp_port);",6,9.0,,,,1.0,,<empty>,,,"UNKNOWN_6.0: VLOG_WARN_RL(&rl, ""%s: cannot get STP stats on nonexistent ""
                     ""port %""PRIu32, ofproto->name, ofp_port);",22,0.0,77356
6408655,3,METHOD,ofproto_port_get_stp_stats,"ANY ofproto_port_get_stp_stats (struct ofproto *ofproto,ofp_port_t ofp_port,struct ofproto_port_stp_stats *s)",1,1.0,14.0,1.0,,1.0,ofproto_port_get_stp_stats,,,,"METHOD_1.0: ANY ofproto_port_get_stp_stats (struct ofproto *ofproto,ofp_port_t ofp_port,struct ofproto_port_stp_stats *s)",7,0.0,77356
6408656,4,CALL,ofproto->ofproto_class->get_stp_port_stats,"ofproto->ofproto_class->get_stp_port_stats(ofport, s)",12,15.0,,,,2.0,,<empty>,,,"CALL_12.0: ofproto->ofproto_class->get_stp_port_stats(ofport, s)",32,0.0,77356
6408657,5,CALL,<operator>.assignment,"*ofport = ofproto_get_port(ofproto, ofp_port)",4,19.0,,,,2.0,,<empty>,,,"CALL_4.0: *ofport = ofproto_get_port(ofproto, ofp_port)",13,0.0,77356
6408658,6,CALL,<operator>.indirectFieldAccess,ofproto->ofproto_class->get_stp_port_stats,12,15.0,,,,1.0,,<empty>,,,CALL_12.0: ofproto->ofproto_class->get_stp_port_stats,33,0.0,77356
